tile_id,typology,has_park,has_school,has_museum,has_water
chicago_tile_933,industrial,False,True,False,False
chicago_tile_934,residential,False,False,False,False
chicago_tile_935,residential,True,True,False,False
chicago_tile_936,residential,False,True,False,False
chicago_tile_937,residential,True,True,False,True
chicago_tile_938,residential,True,True,False,False
chicago_tile_939,retail,False,True,False,False
chicago_tile_940,grass,True,True,False,True
chicago_tile_941,grass,True,True,False,True
chicago_tile_942,residential,True,True,False,True
chicago_tile_943,grass,False,True,False,True
chicago_tile_944,residential,True,True,False,False
chicago_tile_945,residential,False,True,False,False
chicago_tile_946,residential,True,True,False,False
chicago_tile_947,residential,False,True,False,False
chicago_tile_948,commercial,False,True,False,False
chicago_tile_949,commercial,True,True,False,False
chicago_tile_950,residential,False,True,False,True
chicago_tile_951,residential,True,True,False,False
chicago_tile_952,residential,True,True,False,False
chicago_tile_953,residential,False,True,False,False
chicago_tile_954,residential,False,True,False,False
chicago_tile_955,residential,False,True,False,False
chicago_tile_956,residential,True,True,False,False
chicago_tile_957,residential,False,True,False,False
chicago_tile_958,residential,True,True,False,False
chicago_tile_959,residential,True,True,False,False
chicago_tile_960,retail,True,True,False,False
chicago_tile_961,residential,True,True,False,False
chicago_tile_962,residential,True,True,False,False
chicago_tile_963,retail,True,True,True,False
chicago_tile_964,retail,False,True,False,False
chicago_tile_965,retail,False,True,False,False
chicago_tile_966,grass,True,True,False,True
chicago_tile_967,grass,True,True,False,True
chicago_tile_968,grass,True,True,True,True
chicago_tile_969,residential,False,True,False,True
chicago_tile_970,residential,True,True,False,True
chicago_tile_971,retail,True,True,False,True
chicago_tile_972,meadow,True,False,False,True
chicago_tile_973,grass,True,True,True,True
chicago_tile_974,grass,True,True,True,True
chicago_tile_975,residential,False,True,False,False
chicago_tile_976,residential,False,True,False,True
chicago_tile_977,grass,False,False,False,True
chicago_tile_978,grass,False,True,False,True
chicago_tile_979,industrial,False,True,False,True
chicago_tile_980,industrial,True,True,False,True
chicago_tile_981,cemetery,False,False,False,False
chicago_tile_982,retail,False,False,False,False
chicago_tile_983,residential,True,True,False,False
chicago_tile_984,residential,True,True,False,True
chicago_tile_985,residential,True,True,False,True
chicago_tile_986,residential,True,True,False,False
chicago_tile_987,residential,True,False,False,True
chicago_tile_988,retail,False,True,False,True
chicago_tile_989,residential,False,True,False,False
chicago_tile_990,residential,False,False,False,False
chicago_tile_991,residential,False,True,False,False
chicago_tile_992,residential,True,True,False,True
chicago_tile_993,residential,False,False,False,False
chicago_tile_994,residential,False,True,False,False
chicago_tile_995,retail,True,True,False,False
chicago_tile_996,industrial,True,True,False,True
chicago_tile_997,industrial,False,True,False,False
chicago_tile_998,railway,False,False,False,False
chicago_tile_999,railway,False,False,False,False
chicago_tile_1000,retail,True,True,False,False
chicago_tile_1001,grass,True,True,False,True
chicago_tile_1002,grass,True,True,False,False
chicago_tile_1003,grass,True,True,False,False
chicago_tile_1004,grass,True,True,False,False
chicago_tile_1005,residential,False,True,False,False
chicago_tile_1006,residential,True,True,False,False
chicago_tile_1007,residential,False,True,False,False
chicago_tile_1008,railway,False,True,False,True
chicago_tile_1009,industrial,False,False,False,True
chicago_tile_1010,industrial,False,True,False,True
chicago_tile_1011,residential,True,True,False,False
chicago_tile_1012,residential,False,True,False,False
chicago_tile_1013,residential,True,True,False,False
chicago_tile_1014,residential,True,True,False,False
chicago_tile_1015,residential,True,False,False,False
chicago_tile_1016,residential,True,True,False,False
chicago_tile_1017,retail,False,True,False,False
chicago_tile_1018,residential,True,True,False,False
chicago_tile_1019,residential,False,True,False,False
chicago_tile_1020,grass,True,True,False,True
chicago_tile_1021,grass,True,True,False,True
chicago_tile_1022,grass,True,True,False,False
chicago_tile_1023,grass,True,True,False,False
chicago_tile_1024,grass,False,True,False,False
chicago_tile_1025,residential,True,True,False,False
chicago_tile_1026,residential,True,True,False,False
chicago_tile_1027,residential,False,True,False,False
chicago_tile_1028,residential,True,True,False,False
chicago_tile_1029,residential,False,True,False,False
chicago_tile_1030,residential,False,True,False,False
chicago_tile_1031,residential,True,True,False,False
chicago_tile_1032,recreation_ground,True,True,False,False
chicago_tile_1033,residential,True,True,False,False
chicago_tile_1034,residential,False,True,True,False
chicago_tile_1035,residential,False,True,False,False
chicago_tile_1036,residential,False,True,False,False
chicago_tile_1037,residential,True,True,False,False
chicago_tile_1038,residential,True,True,False,False
chicago_tile_1039,residential,True,True,False,False
chicago_tile_1040,residential,True,True,False,False
chicago_tile_1041,retail,True,True,False,False
chicago_tile_1042,retail,True,True,True,True
chicago_tile_1043,grass,True,True,True,True
chicago_tile_1044,residential,False,True,False,False
chicago_tile_1045,residential,False,True,False,False
chicago_tile_1046,residential,True,True,False,True
chicago_tile_1047,grass,True,True,True,True
chicago_tile_1048,grass,True,True,False,True
chicago_tile_1049,retail,True,True,False,True
chicago_tile_1050,residential,True,False,False,True
chicago_tile_1051,grass,True,True,False,False
chicago_tile_1052,retail,True,True,True,False
chicago_tile_1053,residential,True,False,False,True
chicago_tile_1054,grass,True,True,False,True
chicago_tile_1055,grass,True,True,False,True
chicago_tile_1056,residential,True,True,False,False
chicago_tile_1057,retail,True,True,False,True
chicago_tile_1058,grass,True,True,False,True
chicago_tile_1059,industrial,False,True,False,True
chicago_tile_1060,industrial,False,True,False,True
chicago_tile_1061,industrial,False,True,False,True
chicago_tile_1062,cemetery,False,False,False,False
chicago_tile_1063,cemetery,False,False,False,True
chicago_tile_1064,residential,False,False,False,False
chicago_tile_1065,residential,True,True,False,True
chicago_tile_1066,residential,False,True,False,True
chicago_tile_1067,residential,False,True,False,False
chicago_tile_1068,residential,True,True,False,True
chicago_tile_1069,residential,True,True,False,True
chicago_tile_1070,retail,False,True,False,False
chicago_tile_1071,residential,False,False,False,False
chicago_tile_1072,residential,True,False,False,False
chicago_tile_1073,residential,False,True,False,False
chicago_tile_1074,residential,False,True,False,False
chicago_tile_1075,residential,False,True,False,False
chicago_tile_1076,retail,False,True,False,False
chicago_tile_1077,industrial,True,True,False,False
chicago_tile_1078,industrial,False,True,False,True
chicago_tile_1079,railway,False,True,False,False
chicago_tile_1080,railway,False,False,False,False
chicago_tile_1081,railway,True,True,False,False
chicago_tile_1082,grass,False,True,False,True
chicago_tile_1083,grass,False,True,False,False
chicago_tile_1084,grass,False,False,False,False
chicago_tile_1085,grass,False,True,False,False
chicago_tile_1086,residential,False,True,False,False
chicago_tile_1087,residential,True,True,False,False
chicago_tile_1088,residential,True,True,False,False
chicago_tile_1089,grass,False,True,False,True
chicago_tile_1090,industrial,True,True,False,True
chicago_tile_1091,industrial,False,False,False,True
chicago_tile_1092,residential,True,True,False,False
chicago_tile_1093,residential,True,True,True,False
chicago_tile_1094,residential,True,True,False,True
chicago_tile_1095,residential,True,True,False,False
chicago_tile_1096,residential,True,False,False,False
chicago_tile_1097,residential,False,True,False,False
chicago_tile_1098,retail,True,True,False,False
chicago_tile_1099,industrial,True,True,False,False
chicago_tile_1100,industrial,False,True,False,True
chicago_tile_1101,industrial,False,True,False,False
chicago_tile_1102,grass,True,True,False,True
chicago_tile_1103,industrial,True,True,False,False
chicago_tile_1104,grass,True,True,False,False
chicago_tile_1105,grass,True,True,False,False
chicago_tile_1106,residential,True,True,False,False
chicago_tile_1107,residential,True,True,False,False
chicago_tile_1108,residential,True,True,False,False
chicago_tile_1109,residential,True,True,False,False
chicago_tile_1110,residential,True,True,False,False
chicago_tile_1111,residential,False,True,False,False
chicago_tile_1112,residential,True,True,False,True
chicago_tile_1113,residential,True,True,False,False
chicago_tile_1114,residential,True,True,False,False
chicago_tile_1115,residential,True,True,False,False
chicago_tile_1116,residential,False,False,False,False
chicago_tile_1117,residential,False,True,False,False
chicago_tile_1118,residential,False,True,False,False
chicago_tile_1119,residential,True,True,False,False
chicago_tile_1120,residential,False,True,False,False
chicago_tile_1121,retail,False,True,False,False
chicago_tile_1122,retail,True,True,False,False
chicago_tile_1123,grass,True,True,False,False
chicago_tile_1124,grass,True,True,False,False
chicago_tile_1125,residential,True,True,False,True
chicago_tile_1126,industrial,True,True,True,True
chicago_tile_1127,grass,True,True,False,True
chicago_tile_1128,grass,True,True,False,True
chicago_tile_1129,grass,True,True,False,True
chicago_tile_1130,residential,True,True,False,True
chicago_tile_1131,residential,False,False,False,False
chicago_tile_1132,residential,True,True,False,False
chicago_tile_1133,retail,True,True,False,False
chicago_tile_1134,residential,True,False,False,True
chicago_tile_1135,residential,True,True,False,True
chicago_tile_1136,grass,True,True,True,True
chicago_tile_1137,grass,True,True,True,True
chicago_tile_1138,grass,True,True,False,True
chicago_tile_1139,industrial,False,True,False,True
chicago_tile_1140,industrial,True,True,False,True
chicago_tile_1141,residential,False,True,False,True
chicago_tile_1142,residential,False,True,False,True
chicago_tile_1143,residential,False,True,False,True
chicago_tile_1144,commercial,False,True,False,True
chicago_tile_1145,residential,True,True,False,True
chicago_tile_1146,residential,True,True,False,True
chicago_tile_1147,residential,True,True,False,False
chicago_tile_1148,residential,False,True,False,True
chicago_tile_1149,residential,True,True,False,False
chicago_tile_1150,retail,False,True,True,False
chicago_tile_1151,retail,False,True,False,False
chicago_tile_1152,residential,True,True,False,True
chicago_tile_1153,residential,True,True,False,False
chicago_tile_1154,residential,True,True,False,False
chicago_tile_1155,residential,True,True,False,False
chicago_tile_1156,commercial,False,True,False,False
chicago_tile_1157,residential,True,True,False,False
chicago_tile_1158,residential,True,True,False,False
chicago_tile_1159,industrial,False,True,False,False
chicago_tile_1160,railway,False,True,False,True
chicago_tile_1161,railway,False,True,False,False
chicago_tile_1162,grass,False,True,True,False
chicago_tile_1163,grass,True,True,False,False
chicago_tile_1164,grass,False,True,False,False
chicago_tile_1165,grass,False,False,False,False
chicago_tile_1166,grass,False,True,False,True
chicago_tile_1167,residential,False,True,False,True
chicago_tile_1168,residential,True,True,False,False
chicago_tile_1169,residential,True,True,False,False
chicago_tile_1170,residential,True,True,False,False
chicago_tile_1171,grass,True,True,False,True
chicago_tile_1172,industrial,False,False,False,True
chicago_tile_1173,industrial,True,True,False,False
chicago_tile_1174,retail,True,True,False,True
chicago_tile_1175,residential,False,True,False,True
chicago_tile_1176,residential,True,True,False,False
chicago_tile_1177,residential,False,True,True,False
chicago_tile_1178,residential,True,True,False,False
chicago_tile_1179,residential,True,True,False,False
chicago_tile_1180,residential,True,False,False,False
chicago_tile_1181,residential,False,True,False,False
chicago_tile_1182,industrial,True,True,False,False
chicago_tile_1183,grass,False,True,False,True
chicago_tile_1184,grass,True,True,False,False
chicago_tile_1185,residential,True,True,False,False
chicago_tile_1186,grass,True,True,False,False
chicago_tile_1187,residential,True,True,False,False
chicago_tile_1188,residential,False,True,True,False
chicago_tile_1189,residential,False,True,False,False
chicago_tile_1190,residential,True,True,False,False
chicago_tile_1191,retail,True,True,False,False
chicago_tile_1192,residential,True,True,False,False
chicago_tile_1193,brownfield,False,True,False,True
chicago_tile_1194,residential,True,True,False,False
chicago_tile_1195,residential,True,True,False,False
chicago_tile_1196,residential,False,True,False,False
chicago_tile_1197,retail,False,True,False,False
chicago_tile_1198,residential,True,True,False,False
chicago_tile_1199,residential,True,True,False,False
chicago_tile_1200,residential,False,True,False,False
chicago_tile_1201,retail,True,True,True,False
chicago_tile_1202,retail,True,True,False,False
chicago_tile_1203,retail,True,True,False,False
chicago_tile_1204,grass,True,True,False,False
chicago_tile_1205,grass,True,True,False,False
chicago_tile_1206,grass,True,True,False,True
chicago_tile_1207,grass,True,False,False,True
chicago_tile_1208,grass,True,True,False,True
chicago_tile_1209,grass,True,True,False,True
chicago_tile_1210,grass,False,True,False,True
chicago_tile_1211,grass,True,True,False,True
chicago_tile_1212,residential,False,True,False,False
chicago_tile_1213,residential,True,True,False,False
chicago_tile_1214,residential,False,True,False,False
chicago_tile_1215,residential,False,True,False,False
chicago_tile_1216,residential,False,True,False,False
chicago_tile_1217,grass,True,True,True,True
chicago_tile_1218,grass,True,True,True,True
chicago_tile_1219,grass,True,False,True,True
chicago_tile_1220,grass,True,True,False,False
chicago_tile_1221,residential,True,True,False,False
chicago_tile_1222,residential,False,True,False,True
chicago_tile_1223,residential,False,True,False,True
chicago_tile_1224,religious,True,True,False,False
chicago_tile_1225,retail,False,True,False,True
chicago_tile_1226,retail,True,True,False,True
chicago_tile_1227,residential,True,False,False,False
chicago_tile_1228,residential,True,True,False,False
chicago_tile_1229,residential,True,False,False,False
chicago_tile_1230,residential,True,True,False,False
chicago_tile_1231,retail,False,True,False,True
chicago_tile_1232,retail,False,True,True,False
chicago_tile_1233,residential,False,True,False,False
chicago_tile_1234,residential,True,True,False,False
chicago_tile_1235,residential,True,True,False,False
chicago_tile_1236,retail,True,True,True,False
chicago_tile_1237,retail,True,True,False,False
chicago_tile_1238,retail,False,True,True,False
chicago_tile_1239,retail,False,True,True,False
chicago_tile_1240,retail,False,True,True,False
chicago_tile_1241,industrial,False,True,False,True
chicago_tile_1242,railway,False,True,False,True
chicago_tile_1243,grass,False,True,True,False
chicago_tile_1244,grass,True,True,False,True
chicago_tile_1245,grass,False,True,False,False
chicago_tile_1246,grass,True,True,True,True
chicago_tile_1247,grass,False,True,False,True
chicago_tile_1248,grass,False,True,True,True
chicago_tile_1249,residential,True,True,False,False
chicago_tile_1250,residential,True,True,False,False
chicago_tile_1251,residential,True,True,True,False
chicago_tile_1252,grass,False,True,False,True
chicago_tile_1253,grass,False,False,False,True
chicago_tile_1254,retail,True,True,False,False
chicago_tile_1255,brownfield,True,True,False,True
chicago_tile_1256,retail,False,True,False,False
chicago_tile_1257,residential,False,True,False,False
chicago_tile_1258,grass,False,True,False,False
chicago_tile_1259,grass,True,True,False,False
chicago_tile_1260,brownfield,True,True,False,False
chicago_tile_1261,retail,True,True,True,False
chicago_tile_1262,brownfield,False,True,False,False
chicago_tile_1263,industrial,False,True,True,False
chicago_tile_1264,grass,False,True,False,True
chicago_tile_1265,brownfield,True,True,False,True
chicago_tile_1266,brownfield,False,True,False,False
chicago_tile_1267,grass,False,True,False,False
chicago_tile_1268,residential,False,True,False,False
chicago_tile_1269,brownfield,True,True,True,False
chicago_tile_1270,industrial,False,True,False,False
chicago_tile_1271,industrial,False,True,False,False
chicago_tile_1272,industrial,False,True,False,False
chicago_tile_1273,residential,False,True,False,False
chicago_tile_1274,residential,False,True,False,False
chicago_tile_1275,residential,True,True,False,False
chicago_tile_1276,residential,False,True,False,False
chicago_tile_1277,residential,False,True,False,False
chicago_tile_1278,retail,False,True,False,False
chicago_tile_1279,residential,True,True,False,False
chicago_tile_1280,residential,False,True,False,False
chicago_tile_1281,residential,True,True,False,False
chicago_tile_1282,residential,True,True,False,False
chicago_tile_1283,industrial,True,True,False,False
chicago_tile_1284,grass,True,True,False,False
chicago_tile_1285,grass,False,True,True,False
chicago_tile_1286,residential,True,True,False,False
chicago_tile_1287,grass,True,True,False,True
chicago_tile_1288,grass,True,True,True,True
chicago_tile_1289,residential,True,False,False,True
chicago_tile_1290,residential,False,True,False,False
chicago_tile_1291,residential,False,True,False,False
chicago_tile_1292,grass,False,False,False,False
chicago_tile_1293,residential,True,True,False,False
chicago_tile_1294,residential,True,False,False,False
chicago_tile_1295,residential,True,True,False,False
chicago_tile_1296,retail,False,True,False,True
chicago_tile_1297,retail,True,True,True,True
chicago_tile_1298,retail,True,True,False,True
chicago_tile_1299,grass,True,True,True,True
chicago_tile_1300,grass,True,False,False,True
chicago_tile_1301,grass,False,True,True,False
chicago_tile_1302,retail,True,True,False,False
chicago_tile_1303,residential,True,True,True,True
chicago_tile_1304,grass,True,True,False,True
chicago_tile_1305,cemetery,False,False,False,True
chicago_tile_1306,retail,True,True,False,True
chicago_tile_1307,retail,True,True,False,False
chicago_tile_1308,residential,False,True,False,False
chicago_tile_1309,residential,False,True,False,False
chicago_tile_1310,retail,True,True,False,False
chicago_tile_1311,residential,False,True,False,False
chicago_tile_1312,retail,True,True,False,False
chicago_tile_1313,retail,True,True,True,False
chicago_tile_1314,industrial,False,True,True,False
chicago_tile_1315,residential,False,True,False,False
chicago_tile_1316,residential,False,True,True,False
chicago_tile_1317,residential,True,True,False,False
chicago_tile_1318,retail,False,True,False,False
chicago_tile_1319,residential,False,True,True,False
chicago_tile_1320,retail,False,True,True,False
chicago_tile_1321,retail,False,True,True,False
chicago_tile_1322,railway,False,False,False,True
chicago_tile_1323,railway,True,True,False,True
chicago_tile_1324,residential,True,True,False,False
chicago_tile_1325,retail,True,True,True,False
chicago_tile_1326,grass,False,True,True,False
chicago_tile_1327,grass,False,True,False,True
chicago_tile_1328,grass,True,True,False,True
chicago_tile_1329,residential,False,True,False,True
chicago_tile_1330,residential,True,True,False,False
chicago_tile_1331,residential,True,True,False,False
chicago_tile_1332,residential,False,False,False,False
chicago_tile_1333,residential,False,False,False,False
chicago_tile_1334,grass,False,False,False,True
chicago_tile_1335,industrial,False,True,False,True
chicago_tile_1336,industrial,False,True,False,False
chicago_tile_1337,brownfield,True,True,False,False
chicago_tile_1338,grass,True,True,False,False
chicago_tile_1339,grass,True,True,False,False
chicago_tile_1340,industrial,False,True,False,False
chicago_tile_1341,industrial,False,True,False,False
chicago_tile_1342,industrial,False,True,False,False
chicago_tile_1343,brownfield,False,True,False,False
chicago_tile_1344,industrial,False,True,False,False
chicago_tile_1345,industrial,False,True,False,True
chicago_tile_1346,grass,True,True,False,True
chicago_tile_1347,brownfield,False,True,False,False
chicago_tile_1348,industrial,True,True,False,False
chicago_tile_1349,railway,False,True,False,True
chicago_tile_1350,industrial,False,True,False,True
chicago_tile_1351,industrial,True,True,False,False
chicago_tile_1352,industrial,False,True,False,False
chicago_tile_1353,industrial,False,True,False,True
chicago_tile_1354,retail,False,True,False,False
chicago_tile_1355,residential,False,True,False,False
chicago_tile_1356,residential,True,True,False,False
chicago_tile_1357,residential,False,True,False,False
chicago_tile_1358,residential,True,True,False,False
chicago_tile_1359,grass,False,True,False,False
chicago_tile_1360,residential,True,True,False,False
chicago_tile_1361,residential,True,True,False,False
chicago_tile_1362,residential,True,True,False,False
chicago_tile_1363,retail,True,True,False,False
chicago_tile_1364,grass,True,False,False,False
chicago_tile_1365,retail,False,True,False,False
chicago_tile_1366,retail,True,True,False,False
chicago_tile_1367,residential,True,True,False,False
chicago_tile_1368,residential,True,True,True,True
chicago_tile_1369,residential,True,False,False,True
chicago_tile_1370,residential,True,True,False,True
chicago_tile_1371,residential,True,True,False,False
chicago_tile_1372,residential,True,False,False,False
chicago_tile_1373,grass,True,True,False,True
chicago_tile_1374,grass,True,True,False,True
chicago_tile_1375,retail,True,True,False,False
chicago_tile_1376,residential,True,True,False,False
chicago_tile_1377,industrial,False,True,False,True
chicago_tile_1378,industrial,False,True,False,False
chicago_tile_1379,grass,False,False,False,True
chicago_tile_1380,grass,True,True,False,True
chicago_tile_1381,grass,False,True,False,False
chicago_tile_1382,residential,False,True,False,True
chicago_tile_1383,grass,True,True,False,True
chicago_tile_1384,grass,True,True,False,True
chicago_tile_1385,residential,True,True,False,False
chicago_tile_1386,cemetery,False,True,False,True
chicago_tile_1387,residential,True,True,False,False
chicago_tile_1388,residential,True,True,False,False
chicago_tile_1389,residential,False,True,False,False
chicago_tile_1390,residential,False,True,False,False
chicago_tile_1391,residential,True,True,False,False
chicago_tile_1392,residential,True,True,False,False
chicago_tile_1393,retail,False,True,False,False
chicago_tile_1394,residential,True,True,False,False
chicago_tile_1395,residential,True,True,False,True
chicago_tile_1396,residential,True,True,False,False
chicago_tile_1397,residential,True,True,False,False
chicago_tile_1398,residential,True,True,False,False
chicago_tile_1399,residential,True,True,False,False
chicago_tile_1400,residential,True,True,False,False
chicago_tile_1401,brownfield,True,True,False,False
chicago_tile_1402,retail,False,True,False,False
chicago_tile_1403,railway,False,False,False,False
chicago_tile_1404,railway,False,True,False,False
chicago_tile_1405,residential,True,True,False,False
chicago_tile_1406,retail,True,True,False,False
chicago_tile_1407,residential,False,True,False,False
chicago_tile_1408,residential,True,True,False,False
chicago_tile_1409,residential,True,True,False,False
chicago_tile_1410,residential,True,False,False,False
chicago_tile_1411,residential,True,True,False,False
chicago_tile_1412,residential,True,True,False,False
chicago_tile_1413,industrial,False,True,False,False
chicago_tile_1414,industrial,False,True,False,False
chicago_tile_1415,grass,False,True,False,True
chicago_tile_1416,industrial,False,True,False,True
chicago_tile_1417,industrial,False,True,False,True
chicago_tile_1418,industrial,True,True,False,False
chicago_tile_1419,residential,True,True,False,False
chicago_tile_1420,residential,True,True,True,False
chicago_tile_1421,industrial,True,True,False,False
chicago_tile_1422,brownfield,False,True,False,False
chicago_tile_1423,brownfield,True,True,False,False
chicago_tile_1424,brownfield,True,True,False,False
chicago_tile_1425,brownfield,True,True,False,False
chicago_tile_1426,brownfield,True,True,False,False
chicago_tile_1427,grass,False,True,False,True
chicago_tile_1428,grass,True,True,False,False
chicago_tile_1429,brownfield,True,True,False,False
chicago_tile_1430,brownfield,False,True,False,False
chicago_tile_1431,industrial,False,True,False,False
chicago_tile_1432,brownfield,False,True,False,False
chicago_tile_1433,residential,True,True,False,False
chicago_tile_1434,residential,True,True,False,False
chicago_tile_1435,residential,True,True,False,False
chicago_tile_1436,residential,True,True,False,False
chicago_tile_1437,residential,True,True,True,False
chicago_tile_1438,residential,False,True,False,False
chicago_tile_1439,railway,False,True,False,False
chicago_tile_1440,industrial,True,True,False,False
chicago_tile_1441,residential,False,True,False,False
chicago_tile_1442,residential,False,True,False,False
chicago_tile_1443,grass,True,True,False,False
chicago_tile_1444,grass,True,True,False,False
chicago_tile_1445,grass,True,True,False,False
chicago_tile_1446,retail,True,True,False,False
chicago_tile_1447,retail,False,True,False,False
chicago_tile_1448,residential,True,True,False,True
chicago_tile_1449,residential,True,True,False,True
chicago_tile_1450,cemetery,False,False,False,False
chicago_tile_1451,cemetery,True,True,False,False
chicago_tile_1452,industrial,True,True,False,False
chicago_tile_1453,residential,False,True,False,False
chicago_tile_1454,grass,True,True,False,True
chicago_tile_1455,grass,True,True,False,True
chicago_tile_1456,retail,True,True,False,False
chicago_tile_1457,residential,False,True,False,False
chicago_tile_1458,residential,False,True,False,False
chicago_tile_1459,residential,False,True,False,True
chicago_tile_1460,grass,False,False,False,True
chicago_tile_1461,industrial,True,False,False,True
chicago_tile_1462,residential,True,True,False,False
chicago_tile_1463,industrial,True,True,False,False
chicago_tile_1464,grass,True,False,False,True
chicago_tile_1465,residential,True,True,False,False
chicago_tile_1466,residential,True,True,False,False
chicago_tile_1467,cemetery,True,True,False,False
chicago_tile_1468,cemetery,False,False,False,False
chicago_tile_1469,residential,True,True,False,False
chicago_tile_1470,residential,False,True,False,False
chicago_tile_1471,residential,False,True,False,False
chicago_tile_1472,residential,False,False,False,False
chicago_tile_1473,residential,False,True,False,False
chicago_tile_1474,residential,False,True,False,False
chicago_tile_1475,residential,True,True,False,False
chicago_tile_1476,residential,False,True,False,False
chicago_tile_1477,residential,True,True,False,False
chicago_tile_1478,residential,True,True,False,False
chicago_tile_1479,residential,True,True,False,False
chicago_tile_1480,residential,False,False,False,False
chicago_tile_1481,residential,True,True,False,False
chicago_tile_1482,grass,True,True,False,False
chicago_tile_1483,railway,False,True,False,False
chicago_tile_1484,railway,False,True,False,True
chicago_tile_1485,retail,True,True,False,False
chicago_tile_1486,retail,True,True,True,False
chicago_tile_1487,retail,False,True,False,False
chicago_tile_1488,retail,True,True,False,False
chicago_tile_1489,retail,False,True,False,False
chicago_tile_1490,retail,False,True,False,False
chicago_tile_1491,residential,True,True,False,False
chicago_tile_1492,retail,False,True,False,True
chicago_tile_1493,residential,True,True,False,False
chicago_tile_1494,residential,False,True,False,False
chicago_tile_1495,residential,True,True,False,False
chicago_tile_1496,industrial,False,True,False,False
chicago_tile_1497,grass,False,False,False,True
chicago_tile_1498,industrial,False,False,False,True
chicago_tile_1499,residential,False,True,False,False
chicago_tile_1500,residential,False,True,False,False
chicago_tile_1501,residential,False,True,False,False
chicago_tile_1502,industrial,False,True,False,False
chicago_tile_1503,retail,False,True,False,False
chicago_tile_1504,brownfield,False,True,False,False
chicago_tile_1505,brownfield,True,True,False,False
chicago_tile_1506,brownfield,True,True,False,False
chicago_tile_1507,brownfield,True,True,False,False
chicago_tile_1508,brownfield,False,True,False,True
chicago_tile_1509,grass,True,True,False,False
chicago_tile_1510,brownfield,True,True,False,False
chicago_tile_1511,brownfield,True,True,False,False
chicago_tile_1512,brownfield,True,True,False,False
chicago_tile_1513,residential,True,True,False,False
chicago_tile_1514,residential,True,True,False,False
chicago_tile_1515,residential,False,True,False,False
chicago_tile_1516,brownfield,True,True,False,False
chicago_tile_1517,railway,True,True,False,False
chicago_tile_1518,industrial,True,True,False,False
chicago_tile_1519,residential,False,True,True,False
chicago_tile_1520,industrial,True,True,False,False
chicago_tile_1521,retail,False,True,False,False
chicago_tile_1522,retail,True,True,False,False
chicago_tile_1523,retail,False,True,True,False
chicago_tile_1524,residential,False,True,False,False
chicago_tile_1525,grass,True,True,False,False
chicago_tile_1526,retail,False,True,False,False
chicago_tile_1527,retail,True,True,False,False
chicago_tile_1528,retail,True,True,False,False
chicago_tile_1529,retail,True,True,False,True
chicago_tile_1530,cemetery,True,True,True,True
chicago_tile_1531,cemetery,False,False,False,False
chicago_tile_1532,cemetery,True,True,True,True
chicago_tile_1533,industrial,True,True,False,True
chicago_tile_1534,residential,False,True,False,False
chicago_tile_1535,grass,True,True,False,False
chicago_tile_1536,residential,True,True,False,False
chicago_tile_1537,grass,True,True,False,False
chicago_tile_1538,residential,True,True,False,False
chicago_tile_1539,residential,False,True,False,False
chicago_tile_1540,retail,False,True,False,True
chicago_tile_1541,industrial,False,True,False,True
chicago_tile_1542,industrial,False,True,False,True
chicago_tile_1543,retail,False,True,False,True
chicago_tile_1544,grass,False,True,False,True
chicago_tile_1545,retail,True,True,False,True
chicago_tile_1546,retail,True,True,False,False
chicago_tile_1547,retail,True,True,False,False
chicago_tile_1548,residential,True,True,False,True
chicago_tile_1549,retail,True,True,False,False
chicago_tile_1550,residential,False,True,False,False
chicago_tile_1551,residential,False,True,False,False
chicago_tile_1552,residential,False,True,False,False
chicago_tile_1553,residential,True,True,False,False
chicago_tile_1554,residential,True,True,False,False
chicago_tile_1555,retail,False,True,False,False
chicago_tile_1556,residential,False,True,False,False
chicago_tile_1557,residential,False,False,False,False
chicago_tile_1558,residential,True,True,False,False
chicago_tile_1559,residential,True,True,False,False
chicago_tile_1560,residential,False,True,False,False
chicago_tile_1561,residential,True,True,False,False
chicago_tile_1562,residential,True,True,False,False
chicago_tile_1563,residential,True,True,False,False
chicago_tile_1564,residential,False,True,False,True
chicago_tile_1565,residential,True,True,False,True
chicago_tile_1566,residential,True,True,False,False
chicago_tile_1567,residential,True,True,True,False
chicago_tile_1568,residential,False,True,True,False
chicago_tile_1569,residential,False,True,False,False
chicago_tile_1570,residential,False,True,False,False
chicago_tile_1571,residential,False,True,False,False
chicago_tile_1572,residential,False,True,False,False
chicago_tile_1573,residential,True,True,False,True
chicago_tile_1574,residential,True,True,True,False
chicago_tile_1575,residential,True,True,False,False
chicago_tile_1576,retail,True,True,False,False
chicago_tile_1577,railway,False,True,False,False
chicago_tile_1578,railway,False,False,False,True
chicago_tile_1579,industrial,False,False,False,True
chicago_tile_1580,residential,False,False,False,False
chicago_tile_1581,residential,True,True,False,False
chicago_tile_1582,retail,True,True,False,False
chicago_tile_1583,industrial,False,True,False,False
chicago_tile_1584,brownfield,True,True,True,True
chicago_tile_1585,brownfield,False,True,False,False
chicago_tile_1586,brownfield,True,True,True,False
chicago_tile_1587,brownfield,True,True,False,False
chicago_tile_1588,grass,True,True,False,False
chicago_tile_1589,grass,True,True,True,True
chicago_tile_1590,grass,True,True,False,False
chicago_tile_1591,brownfield,True,True,True,True
chicago_tile_1592,brownfield,True,True,True,True
